h3_cell,CreationDate,when_did_you_lose_water,when_did_you_regain_water,to_what_extent_did_you_lose_wat
892a8d9ac87ffff,2025-01-09T23:02:48+00:00,2025-01-07T03:00:00+00:00,2025-01-08T20:30:00+00:00,Fully lost water
892a8d9a407ffff,2025-01-09T23:06:04+00:00,2025-01-06T23:05:00+00:00,2025-01-08T23:05:00+00:00,Fully lost water
892a8d9a2a7ffff,2025-01-09T23:07:14+00:00,2025-01-06T22:00:00+00:00,2025-01-09T04:06:00+00:00,Fully lost water
892a8d9aca3ffff,2025-01-09T23:07:14+00:00,2025-01-07T00:00:00+00:00,2025-01-09T14:00:00+00:00,Water pressure was reduced
892aab64b87ffff,2025-01-09T23:08:30+00:00,2025-01-05T20:07:00+00:00,2025-01-09T04:07:00+00:00,Down to just a trickle
892a8d9a2c3ffff,2025-01-09T23:10:24+00:00,2025-01-07T02:00:00+00:00,2025-01-09T17:00:00+00:00,Fully lost water
892a8d9a337ffff,2025-01-09T23:10:44+00:00,,2025-01-09T14:10:00+00:00,Water pressure was reduced
892a8d9a4cbffff,2025-01-09T23:13:34+00:00,2025-01-07T23:11:00+00:00,2025-01-09T23:12:00+00:00,Fully lost water
892a8d9a28bffff,2025-01-09T23:13:39+00:00,2025-01-06T20:15:00+00:00,2025-01-09T16:15:00+00:00,Fully lost water
892a8d990d3ffff,2025-01-09T23:14:18+00:00,2025-01-07T17:00:00+00:00,2025-01-09T17:00:00+00:00,Water pressure was reduced
892a8d9a203ffff,2025-01-09T23:14:54+00:00,2025-01-06T22:00:00+00:00,2025-01-09T01:00:00+00:00,Fully lost water
892a8d99563ffff,2025-01-09T23:15:07+00:00,,,"Not at all, flow was normal"
892a8d9aac3ffff,2025-01-09T23:15:58+00:00,2025-01-07T22:15:00+00:00,2025-01-08T18:15:00+00:00,Down to just a trickle
892aab6cc6bffff,2025-01-09T23:16:37+00:00,,,"Not at all, flow was normal"
892a8d9a8afffff,2025-01-09T23:18:45+00:00,2025-01-07T12:40:00+00:00,2025-01-09T12:20:00+00:00,Fully lost water
892a8d9a227ffff,2025-01-09T23:19:24+00:00,2025-01-06T21:18:00+00:00,2025-01-09T15:19:00+00:00,Fully lost water
892a8d9a20bffff,2025-01-09T23:19:30+00:00,2025-01-07T01:00:00+00:00,2025-01-08T23:00:00+00:00,Fully lost water
892a8d9a167ffff,2025-01-09T23:20:09+00:00,2025-01-07T18:00:00+00:00,2025-01-08T13:00:00+00:00,Fully lost water
892a8d9ac83ffff,2025-01-09T23:20:49+00:00,2025-01-06T22:30:00+00:00,2025-01-08T21:30:00+00:00,Down to just a trickle
892a8d9a2a7ffff,2025-01-09T23:21:07+00:00,2025-01-06T23:00:00+00:00,2025-01-08T23:00:00+00:00,Fully lost water
892a8d9a22bffff,2025-01-09T23:22:38+00:00,2025-01-06T23:21:00+00:00,2025-01-08T23:21:00+00:00,Fully lost water
892a8d910a3ffff,2025-01-09T23:22:41+00:00,2025-01-07T10:20:00+00:00,2025-01-09T21:20:00+00:00,Fully lost water
892a8d9a467ffff,2025-01-09T23:24:15+00:00,2025-01-07T18:00:00+00:00,2025-01-08T22:00:00+00:00,Fully lost water
892a8d9acc3ffff,2025-01-09T23:27:42+00:00,2025-01-06T23:30:00+00:00,2025-01-09T11:27:00+00:00,Fully lost water
892a8d9a2cbffff,2025-01-09T23:29:56+00:00,2025-01-06T19:30:00+00:00,2025-01-09T05:30:00+00:00,Fully lost water
892a8d9a21bffff,2025-01-09T23:30:57+00:00,2025-01-06T19:30:00+00:00,2025-01-09T01:00:00+00:00,Fully lost water
892a8d9a897ffff,2025-01-09T23:35:08+00:00,2025-01-08T21:00:00+00:00,2025-01-09T11:34:00+00:00,Fully lost water
892a8d9a1cbffff,2025-01-09T23:36:16+00:00,2025-01-07T23:35:00+00:00,2025-01-09T05:00:00+00:00,Fully lost water
892a8d9a05bffff,2025-01-09T23:38:14+00:00,2025-01-07T02:30:00+00:00,2025-01-09T02:30:00+00:00,Fully lost water
892aab64babffff,2025-01-09T23:39:31+00:00,2025-01-07T14:00:00+00:00,2025-01-08T20:30:00+00:00,Fully lost water
892a8d9ae0fffff,2025-01-09T23:44:04+00:00,2025-01-06T23:43:00+00:00,2025-01-08T23:43:00+00:00,Water pressure was reduced
892a8d9a153ffff,2025-01-09T23:45:26+00:00,2025-01-06T22:00:00+00:00,2025-01-09T19:00:00+00:00,Fully lost water
892a8d99173ffff,2025-01-09T23:46:33+00:00,,,"Not at all, flow was normal"
892a8d9a403ffff,2025-01-09T23:48:17+00:00,2025-01-06T08:30:00+00:00,2025-01-09T02:33:00+00:00,Fully lost water
892a8d9a2cfffff,2025-01-09T23:49:58+00:00,2025-01-06T21:00:00+00:00,2025-01-08T23:00:00+00:00,Fully lost water
892a8d9a263ffff,2025-01-09T23:57:07+00:00,2025-01-06T21:30:00+00:00,2025-01-09T00:30:00+00:00,Fully lost water
892a8d9a3cfffff,2025-01-09T23:58:55+00:00,2025-01-06T17:00:00+00:00,2025-01-09T13:00:00+00:00,Fully lost water
892a8d9b1b3ffff,2025-01-10T00:00:56+00:00,2025-01-06T21:30:00+00:00,2025-01-08T21:30:00+00:00,Fully lost water
892a8d9a223ffff,2025-01-10T00:01:00+00:00,2025-01-06T23:00:00+00:00,2025-01-09T03:00:00+00:00,Fully lost water
892a8d9ac9bffff,2025-01-10T00:02:35+00:00,2025-01-06T23:00:00+00:00,2025-01-08T20:00:00+00:00,Down to just a trickle
892aab648b3ffff,2025-01-10T00:02:44+00:00,2025-01-08T00:01:00+00:00,2025-01-09T05:00:00+00:00,Down to just a trickle
892a8d910cbffff,2025-01-10T00:03:50+00:00,2025-01-07T11:00:00+00:00,2025-01-09T20:03:00+00:00,Fully lost water
892a8d9a167ffff,2025-01-10T00:08:20+00:00,2025-01-07T08:07:00+00:00,2025-01-09T14:08:00+00:00,Fully lost water
892a8d9952bffff,2025-01-10T00:08:52+00:00,2025-01-06T21:07:00+00:00,2025-01-09T03:08:00+00:00,Down to just a trickle
892a8d98197ffff,2025-01-10T00:11:25+00:00,2025-01-06T12:00:00+00:00,2025-01-08T12:00:00+00:00,Down to just a trickle
892a8d9a2a7ffff,2025-01-10T00:12:22+00:00,2025-01-06T23:11:00+00:00,2025-01-09T11:10:00+00:00,Fully lost water
892a8d9a273ffff,2025-01-10T00:13:14+00:00,2025-01-06T20:30:00+00:00,2025-01-08T21:00:00+00:00,Fully lost water
892a8d98db3ffff,2025-01-10T00:14:15+00:00,,,"Not at all, flow was normal"
892a8d9a5d7ffff,2025-01-10T00:16:07+00:00,2025-01-06T19:15:00+00:00,2025-01-10T00:15:00+00:00,Fully lost water
892a8d9a5c7ffff,2025-01-10T00:26:00+00:00,2025-01-07T00:30:00+00:00,2025-01-08T21:30:00+00:00,Down to just a trickle
892a8d9a14bffff,2025-01-10T00:26:18+00:00,2025-01-07T02:00:00+00:00,2025-01-08T21:00:00+00:00,Fully lost water
892a8d9a247ffff,2025-01-10T00:28:36+00:00,2025-01-06T21:00:00+00:00,2025-01-08T23:00:00+00:00,Fully lost water
892a8d9a263ffff,2025-01-10T00:35:48+00:00,2025-01-06T21:15:00+00:00,2025-01-09T02:35:00+00:00,Fully lost water
892a8d9951bffff,2025-01-10T00:38:54+00:00,,,Water pressure was reduced
892a8d9a27bffff,2025-01-10T00:39:03+00:00,2025-01-06T21:20:00+00:00,2025-01-08T23:35:00+00:00,Fully lost water
892a8d9aebbffff,2025-01-10T00:40:37+00:00,,,"Not at all, flow was normal"
892a8d9a09bffff,2025-01-10T00:42:35+00:00,2025-01-06T17:42:00+00:00,2025-01-09T00:42:00+00:00,Down to just a trickle
892a8d9acd7ffff,2025-01-10T00:51:48+00:00,2025-01-06T21:45:00+00:00,2025-01-08T21:30:00+00:00,Fully lost water
892a8d9a22fffff,2025-01-10T00:52:17+00:00,2025-01-06T21:00:00+00:00,2025-01-09T13:10:00+00:00,Fully lost water
892a8d98003ffff,2025-01-10T00:54:25+00:00,2025-01-06T06:00:00+00:00,2025-01-09T04:52:00+00:00,Fully lost water
892a8d9a58bffff,2025-01-10T00:55:10+00:00,2025-01-07T03:30:00+00:00,2025-01-09T12:54:00+00:00,Fully lost water
892a8d9968fffff,2025-01-10T00:57:33+00:00,,,"Not at all, flow was normal"
892a8d9a667ffff,2025-01-10T00:57:43+00:00,2025-01-06T23:00:00+00:00,2025-01-09T11:54:00+00:00,Fully lost water
892a8d9a347ffff,2025-01-10T00:58:51+00:00,2025-01-06T23:00:00+00:00,2025-01-08T19:00:00+00:00,Fully lost water
892a8d98823ffff,2025-01-10T01:00:14+00:00,2025-01-07T23:00:00+00:00,2025-01-08T20:00:00+00:00,Fully lost water
892a8d9a207ffff,2025-01-10T01:02:45+00:00,2025-01-07T02:00:00+00:00,2025-01-09T21:30:00+00:00,Fully lost water
892a8d996abffff,2025-01-10T01:05:00+00:00,,,"Not at all, flow was normal"
892a8d9a043ffff,2025-01-10T01:05:43+00:00,2025-01-06T20:04:00+00:00,2025-01-09T13:30:00+00:00,Fully lost water
892a8d9ac93ffff,2025-01-10T01:06:28+00:00,2025-01-07T17:00:00+00:00,2025-01-09T21:00:00+00:00,Fully lost water
892a8d9123bffff,2025-01-10T01:12:40+00:00,2025-01-07T17:00:00+00:00,2025-01-10T01:00:00+00:00,Fully lost water
892a8d9ae97ffff,2025-01-10T01:15:15+00:00,,,"Not at all, flow was normal"
892a8d9aebbffff,2025-01-10T01:15:26+00:00,,,"Not at all, flow was normal"
892a8d9ac0bffff,2025-01-10T01:17:10+00:00,2025-01-14T17:00:00+00:00,2025-01-15T14:00:00+00:00,Fully lost water
892a8d910bbffff,2025-01-10T01:17:22+00:00,2025-01-07T01:17:00+00:00,2025-01-10T01:17:00+00:00,Fully lost water
892a8d9ab8bffff,2025-01-10T01:20:33+00:00,2025-01-06T13:18:00+00:00,2025-01-09T01:10:00+00:00,Water pressure was reduced
892a8d9a147ffff,2025-01-10T01:22:49+00:00,2025-01-06T21:00:00+00:00,2025-01-09T04:00:00+00:00,Fully lost water
892a8d9a2d3ffff,2025-01-10T01:23:43+00:00,2025-01-07T18:22:00+00:00,2025-01-09T05:30:00+00:00,Fully lost water
892a8d9ad17ffff,2025-01-10T01:27:22+00:00,2025-01-07T11:00:00+00:00,2025-01-09T00:00:00+00:00,Down to just a trickle
892a8d9a22fffff,2025-01-10T01:31:12+00:00,2025-01-06T19:30:00+00:00,2025-01-09T03:30:00+00:00,Fully lost water
892a8d91263ffff,2025-01-10T01:34:47+00:00,2025-01-07T23:00:00+00:00,2025-01-08T11:00:00+00:00,Fully lost water
892a8d9b1b3ffff,2025-01-10T01:35:31+00:00,2025-01-06T19:30:00+00:00,2025-01-09T13:30:00+00:00,Water pressure was reduced
892a8d9a22bffff,2025-01-10T01:35:53+00:00,2025-01-06T20:15:00+00:00,2025-01-08T23:00:00+00:00,Fully lost water
892a8d9a61bffff,2025-01-10T01:36:44+00:00,2025-01-06T22:30:00+00:00,2025-01-08T23:00:00+00:00,Fully lost water
892a8d9a6c7ffff,2025-01-10T01:36:46+00:00,2025-01-06T22:00:00+00:00,2025-01-08T23:00:00+00:00,Fully lost water
892a8d9860bffff,2025-01-10T01:38:59+00:00,2025-01-06T21:45:00+00:00,2025-01-09T20:00:00+00:00,Fully lost water
892a8d9a46fffff,2025-01-10T01:40:07+00:00,2025-01-06T21:00:00+00:00,2025-01-08T21:00:00+00:00,Down to just a trickle
892a8d9a093ffff,2025-01-10T01:43:02+00:00,2025-01-06T21:42:00+00:00,2025-01-09T13:42:00+00:00,Down to just a trickle
892a8d98493ffff,2025-01-10T01:43:33+00:00,2025-01-06T21:00:00+00:00,2025-01-09T01:00:00+00:00,Fully lost water
892a8d9a22fffff,2025-01-10T01:45:34+00:00,,,Fully lost water
892a8d9ac0bffff,2025-01-10T01:46:00+00:00,,,"Not at all, flow was normal"
892a8d9a54bffff,2025-01-10T01:46:16+00:00,2025-01-06T12:30:00+00:00,2025-01-10T01:45:00+00:00,Water pressure was reduced
892a8d9a6a7ffff,2025-01-10T01:46:25+00:00,2025-01-06T23:30:00+00:00,2025-01-09T11:00:00+00:00,Fully lost water
892a8d9b1bbffff,2025-01-10T01:49:00+00:00,2025-01-06T20:30:00+00:00,2025-01-08T17:15:00+00:00,Fully lost water
892a8d98b8bffff,2025-01-10T01:52:29+00:00,2025-01-06T23:00:00+00:00,2025-01-10T00:00:00+00:00,Down to just a trickle
892a8d9a05bffff,2025-01-10T01:55:30+00:00,2025-01-06T20:00:00+00:00,2025-01-09T11:30:00+00:00,Fully lost water
892a8d9a277ffff,2025-01-10T01:58:07+00:00,2025-01-06T22:00:00+00:00,2025-01-08T21:57:00+00:00,Fully lost water
892a8d990b3ffff,2025-01-10T02:01:12+00:00,,,"Not at all, flow was normal"
892a8d9a3bbffff,2025-01-10T02:03:19+00:00,2025-01-06T17:00:00+00:00,2025-01-08T20:02:00+00:00,Fully lost water
892a8d98183ffff,2025-01-10T02:04:03+00:00,2025-01-06T22:30:00+00:00,2025-01-08T11:00:00+00:00,Fully lost water
892a8d98533ffff,2025-01-10T02:05:28+00:00,,,Water pressure was reduced
892a8d9a22bffff,2025-01-10T02:05:49+00:00,2025-01-06T20:05:00+00:00,2025-01-08T22:05:00+00:00,Fully lost water
892a8d9a37bffff,2025-01-10T02:06:12+00:00,2025-01-07T04:15:00+00:00,2025-01-09T12:00:00+00:00,Fully lost water
892a8d9a15bffff,2025-01-10T02:07:12+00:00,2025-01-08T02:05:00+00:00,2025-01-09T02:06:00+00:00,Fully lost water
892a8d9ae0fffff,2025-01-10T02:16:36+00:00,,,"Not at all, flow was normal"
892a8d9ac5bffff,2025-01-10T02:16:54+00:00,2025-01-06T23:30:00+00:00,2025-01-10T03:14:00+00:00,Down to just a trickle
892a8d98003ffff,2025-01-10T02:17:17+00:00,2025-01-07T03:00:00+00:00,2025-01-08T15:00:00+00:00,Fully lost water
892a8d91ac7ffff,2025-01-10T02:21:00+00:00,2025-01-07T12:20:00+00:00,2025-01-09T14:23:00+00:00,Down to just a trickle
892aab65b8fffff,2025-01-10T02:24:51+00:00,,,"Not at all, flow was normal"
892a8d9b19bffff,2025-01-10T02:26:10+00:00,2025-01-07T12:00:00+00:00,2025-01-08T17:00:00+00:00,Fully lost water
892a8d9a263ffff,2025-01-10T02:26:34+00:00,2025-01-06T22:00:00+00:00,2025-01-09T12:00:00+00:00,Fully lost water
892a8d98493ffff,2025-01-10T02:29:04+00:00,2025-01-06T21:00:00+00:00,2025-01-09T05:00:00+00:00,Fully lost water
892a8d9a347ffff,2025-01-10T02:30:55+00:00,2025-01-06T22:45:00+00:00,2025-01-08T23:00:00+00:00,Fully lost water
892a8d9a217ffff,2025-01-10T02:30:56+00:00,2025-01-07T02:29:00+00:00,2025-01-10T02:29:00+00:00,Water pressure was reduced
892a8d9a343ffff,2025-01-10T02:33:30+00:00,2025-01-06T22:30:00+00:00,2025-01-08T21:00:00+00:00,Fully lost water
892a8d9a343ffff,2025-01-10T02:36:14+00:00,2025-01-07T04:00:00+00:00,2025-01-09T04:30:00+00:00,Fully lost water
892a8d98287ffff,2025-01-10T02:43:17+00:00,2025-01-08T02:42:00+00:00,2025-01-09T02:42:00+00:00,Down to just a trickle
892a8d98533ffff,2025-01-10T02:53:54+00:00,,,Water pressure was reduced
892a8d9acbbffff,2025-01-10T02:54:47+00:00,2025-01-07T02:00:00+00:00,2025-01-09T00:00:00+00:00,Down to just a trickle
892aab6cd93ffff,2025-01-10T03:06:33+00:00,,,"Not at all, flow was normal"
892a8d9a28bffff,2025-01-10T03:12:06+00:00,2025-01-06T21:00:00+00:00,2025-01-09T17:00:00+00:00,Fully lost water
892a8d9808bffff,2025-01-10T03:17:50+00:00,2025-01-07T03:17:00+00:00,2025-01-10T03:17:00+00:00,Fully lost water
892a8d8a0cfffff,2025-01-10T03:20:03+00:00,,,"Not at all, flow was normal"
892a8d9852fffff,2025-01-10T03:20:03+00:00,2025-01-07T02:00:00+00:00,2025-01-08T04:00:00+00:00,Fully lost water
892a8d9a0d7ffff,2025-01-10T03:25:13+00:00,2025-01-07T03:30:00+00:00,2025-01-09T01:00:00+00:00,Fully lost water
892a8d9a4a7ffff,2025-01-10T03:28:46+00:00,2025-01-07T01:00:00+00:00,2025-01-08T23:00:00+00:00,Fully lost water
892a8d9a163ffff,2025-01-10T03:38:25+00:00,2025-01-07T22:00:00+00:00,2025-01-08T12:00:00+00:00,"Not at all, flow was normal"
892a8d9a423ffff,2025-01-10T03:51:34+00:00,2025-01-07T03:49:00+00:00,2025-01-09T02:00:00+00:00,Down to just a trickle
892a8d9a6a7ffff,2025-01-10T03:55:23+00:00,2025-01-06T21:30:00+00:00,2025-01-09T16:00:00+00:00,Fully lost water
892a8d9a20fffff,2025-01-10T03:56:53+00:00,2025-01-06T20:30:00+00:00,2025-01-09T02:00:00+00:00,Fully lost water
892a8d9ac8fffff,2025-01-10T03:57:21+00:00,2025-01-07T03:55:00+00:00,2025-01-09T01:30:00+00:00,Fully lost water
892a8d9a6d7ffff,2025-01-10T04:05:00+00:00,2025-01-06T14:04:00+00:00,2025-01-08T20:04:00+00:00,Fully lost water
892a8d9a397ffff,2025-01-10T04:06:18+00:00,2025-01-07T08:05:00+00:00,2025-01-08T16:06:00+00:00,Fully lost water
892a8d9b5afffff,2025-01-10T04:19:19+00:00,2025-01-06T22:00:00+00:00,2025-01-08T11:00:00+00:00,Fully lost water
892a8d992bbffff,2025-01-10T04:21:58+00:00,,,"Not at all, flow was normal"
892a8d9a23bffff,2025-01-10T04:25:36+00:00,2025-01-06T23:00:00+00:00,2025-01-09T03:00:00+00:00,Fully lost water
892a8d9ae33ffff,2025-01-10T04:26:41+00:00,2025-01-06T15:26:00+00:00,,Water pressure was reduced
892a8d98087ffff,2025-01-10T04:34:37+00:00,2025-01-06T23:00:00+00:00,2025-01-09T10:31:00+00:00,Fully lost water
892a8d9ac8fffff,2025-01-10T04:39:00+00:00,2025-01-06T19:36:00+00:00,2025-01-08T20:38:00+00:00,Fully lost water
892a8d9a267ffff,2025-01-10T04:51:19+00:00,2025-01-06T21:00:00+00:00,2025-01-09T00:50:00+00:00,Fully lost water
892a8d9ad93ffff,2025-01-10T04:53:36+00:00,2025-01-07T12:25:00+00:00,2025-01-09T13:00:00+00:00,Fully lost water
892a8d980bbffff,2025-01-10T05:00:53+00:00,2025-01-07T00:00:00+00:00,2025-01-09T01:00:00+00:00,Fully lost water
892a8d9a38bffff,2025-01-10T05:12:25+00:00,2025-01-06T22:00:00+00:00,2025-01-10T05:30:00+00:00,Fully lost water
892a8d98053ffff,2025-01-10T05:28:04+00:00,2025-01-07T05:25:00+00:00,2025-01-09T17:26:00+00:00,Water pressure was reduced
892a8d9ae0fffff,2025-01-10T05:43:17+00:00,2025-01-07T17:42:00+00:00,2025-01-08T13:42:00+00:00,Fully lost water
892a8d9ac2bffff,2025-01-10T05:47:43+00:00,2025-01-06T05:47:00+00:00,,Water pressure was reduced
892a8d9a58bffff,2025-01-10T05:51:37+00:00,2025-01-06T05:50:00+00:00,2025-01-09T05:50:00+00:00,Water pressure was reduced
892a8d9ae83ffff,2025-01-10T06:04:52+00:00,,,"Not at all, flow was normal"
892aab6eb63ffff,2025-01-10T06:20:48+00:00,,,"Not at all, flow was normal"
892a8d9a343ffff,2025-01-10T06:38:24+00:00,2025-01-06T21:37:00+00:00,2025-01-10T03:38:00+00:00,Fully lost water
892a8d9ac53ffff,2025-01-10T07:25:06+00:00,2025-01-07T23:30:00+00:00,2025-01-10T13:00:00+00:00,Water pressure was reduced
892a8d9a4a7ffff,2025-01-10T10:03:09+00:00,2025-01-06T21:00:00+00:00,2025-01-08T22:00:00+00:00,Fully lost water
892a8d99073ffff,2025-01-10T10:37:16+00:00,,,"Not at all, flow was normal"
892a8d9b017ffff,2025-01-10T11:03:53+00:00,2025-01-06T23:45:00+00:00,2025-01-08T22:30:00+00:00,Fully lost water
892a8d9a283ffff,2025-01-10T11:18:05+00:00,2025-01-07T12:50:00+00:00,2025-01-08T21:00:00+00:00,Fully lost water
892a8d9b017ffff,2025-01-10T11:19:10+00:00,2025-01-06T15:10:00+00:00,2025-01-10T11:13:00+00:00,Fully lost water
892a8d9b1c7ffff,2025-01-10T11:37:55+00:00,2025-01-07T09:35:00+00:00,2025-01-09T11:36:00+00:00,Fully lost water
892a8d9ae0fffff,2025-01-10T12:11:29+00:00,,,"Not at all, flow was normal"
892aab6cecfffff,2025-01-10T12:36:34+00:00,,,"Not at all, flow was normal"
892a8d9a28bffff,2025-01-10T12:54:49+00:00,2025-01-06T08:45:00+00:00,2025-01-10T04:00:00+00:00,Fully lost water
892a8d98183ffff,2025-01-10T13:14:48+00:00,2025-01-07T13:14:00+00:00,,Water pressure was reduced
892a8d9a227ffff,2025-01-10T13:15:35+00:00,2025-01-06T22:00:00+00:00,2025-01-09T03:00:00+00:00,Fully lost water
892a8d9a273ffff,2025-01-10T13:29:00+00:00,2025-01-06T20:28:00+00:00,2025-01-09T14:00:00+00:00,Fully lost water
892a8d9ac93ffff,2025-01-10T13:33:10+00:00,2025-01-06T21:00:00+00:00,2025-01-09T00:32:00+00:00,Fully lost water
892a8d9a0b7ffff,2025-01-10T13:33:16+00:00,2025-01-06T20:30:00+00:00,2025-01-09T18:30:00+00:00,Water pressure was reduced
892a8d9a22bffff,2025-01-10T13:34:37+00:00,2025-01-06T19:30:00+00:00,2025-01-09T03:00:00+00:00,Fully lost water
892a8d9a30fffff,2025-01-10T13:36:58+00:00,2025-01-07T13:30:00+00:00,2025-01-09T17:30:00+00:00,"Not at all, flow was normal"
892a8d9a86bffff,2025-01-10T13:50:47+00:00,,,"Not at all, flow was normal"
892a8d9a14fffff,2025-01-10T13:54:30+00:00,2025-01-06T21:00:00+00:00,2025-01-09T23:00:00+00:00,Fully lost water
892a8d9a15bffff,2025-01-10T14:00:33+00:00,2025-01-07T17:00:00+00:00,2025-01-09T14:00:00+00:00,Fully lost water
892a8d9a347ffff,2025-01-10T14:06:53+00:00,2025-01-06T21:33:00+00:00,2025-01-09T03:05:00+00:00,Fully lost water
892a8d9b6cbffff,2025-01-10T14:10:33+00:00,,,"Not at all, flow was normal"
892a8d9ac0bffff,2025-01-10T14:23:34+00:00,2025-01-06T05:00:00+00:00,2025-01-09T00:30:00+00:00,Fully lost water
892a8d9adabffff,2025-01-10T14:24:19+00:00,2025-01-07T14:23:00+00:00,2025-01-08T14:24:00+00:00,Down to just a trickle
892a8d985a7ffff,2025-01-10T15:08:05+00:00,,,Water pressure was reduced
892a8d9a06fffff,2025-01-10T15:24:44+00:00,2025-01-06T23:30:00+00:00,2025-01-02T12:00:00+00:00,Fully lost water
892a8d9a203ffff,2025-01-10T15:26:21+00:00,2025-01-06T22:25:00+00:00,2025-01-09T20:25:00+00:00,Fully lost water
892a8d9ac13ffff,2025-01-10T15:28:02+00:00,2025-01-06T15:27:00+00:00,,Fully lost water
892a8d9a157ffff,2025-01-10T15:31:13+00:00,,,Down to just a trickle
892a8d9a30bffff,2025-01-10T15:32:08+00:00,2025-01-06T22:30:00+00:00,2025-01-08T17:16:00+00:00,Fully lost water
892a8d9a177ffff,2025-01-10T15:32:08+00:00,2025-01-06T15:30:00+00:00,2025-01-08T23:30:00+00:00,Fully lost water
892a8d9a60bffff,2025-01-10T15:33:03+00:00,2025-01-06T23:00:00+00:00,2025-01-09T01:00:00+00:00,Fully lost water
892a8d9a337ffff,2025-01-10T15:33:34+00:00,2025-01-06T23:00:00+00:00,2025-01-08T23:00:00+00:00,Water pressure was reduced
892a8d9a21bffff,2025-01-10T15:33:37+00:00,2025-01-06T21:00:00+00:00,2025-01-09T16:30:00+00:00,Fully lost water
892a8d9aeabffff,2025-01-10T15:33:46+00:00,,,Water pressure was reduced
892a8d9a343ffff,2025-01-10T15:33:54+00:00,2025-01-06T21:32:00+00:00,2025-01-09T22:30:00+00:00,Fully lost water
892a8d9a353ffff,2025-01-10T15:36:19+00:00,2025-01-06T18:33:00+00:00,2025-01-09T15:33:00+00:00,Fully lost water
892a8d9ae2bffff,2025-01-10T15:37:32+00:00,2025-01-08T23:35:00+00:00,2025-01-09T10:36:00+00:00,Fully lost water
892a8d9ae7bffff,2025-01-10T15:39:12+00:00,2025-01-06T21:22:00+00:00,2025-01-09T00:05:00+00:00,Fully lost water
892a8d9b413ffff,2025-01-10T15:41:21+00:00,,,"Not at all, flow was normal"
892a8d9acbbffff,2025-01-10T15:42:50+00:00,2025-01-07T15:42:00+00:00,2025-01-09T15:42:00+00:00,Down to just a trickle
892aab64b7bffff,2025-01-10T15:43:51+00:00,2025-01-06T23:30:00+00:00,2025-01-09T01:45:00+00:00,Fully lost water
892a8d9a6a7ffff,2025-01-10T15:45:53+00:00,2025-01-06T21:00:00+00:00,2025-01-09T14:45:00+00:00,Fully lost water
892a8d9a22fffff,2025-01-10T15:46:39+00:00,2025-01-06T18:30:00+00:00,2025-01-08T21:30:00+00:00,Fully lost water
892a8d912cbffff,2025-01-10T15:47:15+00:00,2025-01-06T23:00:00+00:00,2025-01-08T22:00:00+00:00,Fully lost water
892a8d9a54bffff,2025-01-10T15:48:01+00:00,2025-01-06T21:00:00+00:00,2025-01-09T12:00:00+00:00,Water pressure was reduced
892a8d9aa43ffff,2025-01-10T15:49:55+00:00,2025-01-06T23:00:00+00:00,2025-01-08T19:00:00+00:00,Down to just a trickle
892a8d9a04fffff,2025-01-10T15:50:41+00:00,2025-01-07T00:00:00+00:00,2025-01-08T22:00:00+00:00,Fully lost water
892a8d98493ffff,2025-01-10T15:52:30+00:00,2025-01-06T20:00:00+00:00,2025-01-09T01:15:00+00:00,Fully lost water
892a8d9a143ffff,2025-01-10T15:52:52+00:00,2025-01-07T15:52:00+00:00,2025-01-08T15:52:00+00:00,Down to just a trickle
892a8d9a20fffff,2025-01-10T15:53:27+00:00,2025-01-06T15:52:00+00:00,2025-01-09T15:52:00+00:00,Fully lost water
892a8d9a38bffff,2025-01-10T15:53:58+00:00,2025-01-07T15:53:00+00:00,2025-01-09T15:53:00+00:00,Fully lost water
892a8d9ac97ffff,2025-01-10T15:54:42+00:00,2025-01-07T12:00:00+00:00,2025-01-16T15:53:00+00:00,Fully lost water
892a8d9a173ffff,2025-01-10T15:55:59+00:00,2025-01-07T07:54:00+00:00,2025-01-09T22:00:00+00:00,Fully lost water
892a8d980b3ffff,2025-01-10T15:56:42+00:00,2025-01-06T22:00:00+00:00,2025-01-09T17:00:00+00:00,Fully lost water
892a8d9a217ffff,2025-01-10T15:59:13+00:00,2025-01-06T22:00:00+00:00,2025-01-09T16:00:00+00:00,Fully lost water
